,station,sensor_type,value,data_flag,units,date,month,year,name,Latitude,Longitude,River_Basin,HR_NAME,capacity
914,MHV,STORAGE,1483600,,AF,1991-09-01,9.0,1991.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
915,MHV,STORAGE,1571000,,AF,1991-10-01,10.0,1991.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
916,MHV,STORAGE,1597000,,AF,1991-11-01,11.0,1991.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
917,MHV,STORAGE,1631000,,AF,1991-12-01,12.0,1991.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
918,MHV,STORAGE,1782100,,AF,1992-01-01,1.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
919,MHV,STORAGE,1671700,,AF,1992-02-01,2.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
920,MHV,STORAGE,1654000,,AF,1992-03-01,3.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
921,MHV,STORAGE,1671700,,AF,1992-04-01,4.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
922,MHV,STORAGE,1584700,,AF,1992-05-01,5.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
923,MHV,STORAGE,1665800,,AF,1992-06-01,6.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
924,MHV,STORAGE,1604000,,AF,1992-07-01,7.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
925,MHV,STORAGE,1522400,,AF,1992-08-01,8.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
926,MHV,STORAGE,1639300,,AF,1992-09-01,9.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
927,MHV,STORAGE,1623200,,AF,1992-10-01,10.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
928,MHV,STORAGE,1538700,,AF,1992-11-01,11.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
929,MHV,STORAGE,1494000,,AF,1992-12-01,12.0,1992.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
930,MHV,STORAGE,1623400,,AF,1993-01-01,1.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
931,MHV,STORAGE,1734800,,AF,1993-02-01,2.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
932,MHV,STORAGE,1708900,,AF,1993-03-01,3.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
933,MHV,STORAGE,1690800,,AF,1993-04-01,4.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
934,MHV,STORAGE,1547100,,AF,1993-05-01,5.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
935,MHV,STORAGE,1717100,,AF,1993-06-01,6.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
936,MHV,STORAGE,1662500,,AF,1993-07-01,7.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
937,MHV,STORAGE,1631500,,AF,1993-08-01,8.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
938,MHV,STORAGE,1508600,,AF,1993-09-01,9.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
939,MHV,STORAGE,1375200,,AF,1993-10-01,10.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
940,MHV,STORAGE,1443900,,AF,1993-11-01,11.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
941,MHV,STORAGE,1508000,,AF,1993-12-01,12.0,1993.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
942,MHV,STORAGE,1611600,,AF,1994-01-01,1.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
943,MHV,STORAGE,1629350,,AF,1994-02-01,2.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
944,MHV,STORAGE,1693300,,AF,1994-03-01,3.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
945,MHV,STORAGE,1664900,,AF,1994-04-01,4.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
946,MHV,STORAGE,1711900,,AF,1994-05-01,5.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
947,MHV,STORAGE,1771500,,AF,1994-06-01,6.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
948,MHV,STORAGE,1678500,,AF,1994-07-01,7.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
949,MHV,STORAGE,1577000,,AF,1994-08-01,8.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
950,MHV,STORAGE,1581050,,AF,1994-09-01,9.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
951,MHV,STORAGE,1267800,,AF,1994-10-01,10.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
952,MHV,STORAGE,1364400,,AF,1994-11-01,11.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
953,MHV,STORAGE,1462100,,AF,1994-12-01,12.0,1994.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
954,MHV,STORAGE,1647600,,AF,1995-01-01,1.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
955,MHV,STORAGE,1647100,,AF,1995-02-01,2.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
956,MHV,STORAGE,1607600,,AF,1995-03-01,3.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
957,MHV,STORAGE,1699500,,AF,1995-04-01,4.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
958,MHV,STORAGE,1740600,,AF,1995-05-01,5.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
959,MHV,STORAGE,1726800,,AF,1995-06-01,6.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
960,MHV,STORAGE,1697900,,AF,1995-07-01,7.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
961,MHV,STORAGE,1637000,,AF,1995-08-01,8.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
962,MHV,STORAGE,1637700,,AF,1995-09-01,9.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
963,MHV,STORAGE,1635000,,AF,1995-10-01,10.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
964,MHV,STORAGE,1564000,,AF,1995-11-01,11.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
965,MHV,STORAGE,1450300,,AF,1995-12-01,12.0,1995.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
966,MHV,STORAGE,1627000,,AF,1996-01-01,1.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
967,MHV,STORAGE,1631800,,AF,1996-02-01,2.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
968,MHV,STORAGE,1666000,,AF,1996-03-01,3.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
969,MHV,STORAGE,1632500,,AF,1996-04-01,4.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
970,MHV,STORAGE,1707000,,AF,1996-05-01,5.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
971,MHV,STORAGE,1734400,,AF,1996-06-01,6.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
972,MHV,STORAGE,1685800,,AF,1996-07-01,7.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
973,MHV,STORAGE,1649000,,AF,1996-08-01,8.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
974,MHV,STORAGE,1646000,,AF,1996-09-01,9.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
975,MHV,STORAGE,1578400,,AF,1996-10-01,10.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
976,MHV,STORAGE,1497400,,AF,1996-11-01,11.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
977,MHV,STORAGE,1526900,,AF,1996-12-01,12.0,1996.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
978,MHV,STORAGE,1577800,,AF,1997-01-01,1.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
979,MHV,STORAGE,1672200,,AF,1997-02-01,2.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
980,MHV,STORAGE,1683400,,AF,1997-03-01,3.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
981,MHV,STORAGE,1726800,,AF,1997-04-01,4.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
982,MHV,STORAGE,1713800,,AF,1997-05-01,5.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
983,MHV,STORAGE,1743100,,AF,1997-06-01,6.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
984,MHV,STORAGE,1703100,,AF,1997-07-01,7.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
985,MHV,STORAGE,1693000,,AF,1997-08-01,8.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
986,MHV,STORAGE,1636100,,AF,1997-09-01,9.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
987,MHV,STORAGE,1674000,,AF,1997-10-01,10.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
988,MHV,STORAGE,1491200,,AF,1997-11-01,11.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
989,MHV,STORAGE,1473900,,AF,1997-12-01,12.0,1997.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
990,MHV,STORAGE,1692701,,AF,1998-01-01,1.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
991,MHV,STORAGE,1681600,,AF,1998-02-01,2.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
992,MHV,STORAGE,1657000,,AF,1998-03-01,3.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
993,MHV,STORAGE,1656000,,AF,1998-04-01,4.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
994,MHV,STORAGE,1727600,,AF,1998-05-01,5.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
995,MHV,STORAGE,1738400, ,AF,1998-06-01,6.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
996,MHV,STORAGE,1695200, ,AF,1998-07-01,7.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
997,MHV,STORAGE,1683000, ,AF,1998-08-01,8.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
998,MHV,STORAGE,1704100, ,AF,1998-09-01,9.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
999,MHV,STORAGE,1729300, ,AF,1998-10-01,10.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1000,MHV,STORAGE,1649500, ,AF,1998-11-01,11.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1001,MHV,STORAGE,1611200, ,AF,1998-12-01,12.0,1998.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1002,MHV,STORAGE,1534200, ,AF,1999-01-01,1.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1003,MHV,STORAGE,1647300, ,AF,1999-02-01,2.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1004,MHV,STORAGE,1677100, ,AF,1999-03-01,3.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1005,MHV,STORAGE,1677500, ,AF,1999-04-01,4.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1006,MHV,STORAGE,1669800, ,AF,1999-05-01,5.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1007,MHV,STORAGE,1707300, ,AF,1999-06-01,6.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1008,MHV,STORAGE,1694900, ,AF,1999-07-01,7.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1009,MHV,STORAGE,1696500, ,AF,1999-08-01,8.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1010,MHV,STORAGE,---, ,AF,1999-09-01,9.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1011,MHV,STORAGE,1514700, ,AF,1999-10-01,10.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1012,MHV,STORAGE,1387400, ,AF,1999-11-01,11.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1013,MHV,STORAGE,1465900, ,AF,1999-12-01,12.0,1999.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1014,MHV,STORAGE,1588300, ,AF,2000-01-01,1.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1015,MHV,STORAGE,1682800, ,AF,2000-02-01,2.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1016,MHV,STORAGE,1663600, ,AF,2000-03-01,3.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1017,MHV,STORAGE,1658000, ,AF,2000-04-01,4.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1018,MHV,STORAGE,1697200, ,AF,2000-05-01,5.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1019,MHV,STORAGE,1746900, ,AF,2000-06-01,6.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1020,MHV,STORAGE,1747000, ,AF,2000-07-01,7.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1021,MHV,STORAGE,1670100, ,AF,2000-08-01,8.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1022,MHV,STORAGE,1710300, ,AF,2000-09-01,9.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1023,MHV,STORAGE,1522700, ,AF,2000-10-01,10.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1024,MHV,STORAGE,1348000, ,AF,2000-11-01,11.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1025,MHV,STORAGE,1471300, ,AF,2000-12-01,12.0,2000.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1026,MHV,STORAGE,1608500, ,AF,2001-01-01,1.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1027,MHV,STORAGE,1678500, ,AF,2001-02-01,2.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1028,MHV,STORAGE,1657300, ,AF,2001-03-01,3.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1029,MHV,STORAGE,1710600, ,AF,2001-04-01,4.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1030,MHV,STORAGE,1733800, ,AF,2001-05-01,5.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1031,MHV,STORAGE,1679700, ,AF,2001-06-01,6.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1032,MHV,STORAGE,1691100, ,AF,2001-07-01,7.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1033,MHV,STORAGE,1656800, ,AF,2001-08-01,8.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1034,MHV,STORAGE,1668500, ,AF,2001-09-01,9.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1035,MHV,STORAGE,1610300, ,AF,2001-10-01,10.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1036,MHV,STORAGE,1474500, ,AF,2001-11-01,11.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1037,MHV,STORAGE,1533700,r,AF,2001-12-01,12.0,2001.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1038,MHV,STORAGE,1654500, ,AF,2002-01-01,1.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1039,MHV,STORAGE,1673800, ,AF,2002-02-01,2.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1040,MHV,STORAGE,1643000,r,AF,2002-03-01,3.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1041,MHV,STORAGE,1708800, ,AF,2002-04-01,4.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1042,MHV,STORAGE,1682300, ,AF,2002-05-01,5.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1043,MHV,STORAGE,1736100, ,AF,2002-06-01,6.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1044,MHV,STORAGE,1720200, ,AF,2002-07-01,7.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1045,MHV,STORAGE,1695300,r,AF,2002-08-01,8.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1046,MHV,STORAGE,1698200, ,AF,2002-09-01,9.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1047,MHV,STORAGE,1576600, ,AF,2002-10-01,10.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1048,MHV,STORAGE,1486400, ,AF,2002-11-01,11.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1049,MHV,STORAGE,1516400, ,AF,2002-12-01,12.0,2002.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1050,MHV,STORAGE,1678800, ,AF,2003-01-01,1.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1051,MHV,STORAGE,1705300, ,AF,2003-02-01,2.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1052,MHV,STORAGE,1728000, ,AF,2003-03-01,3.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1053,MHV,STORAGE,1685900, ,AF,2003-04-01,4.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1054,MHV,STORAGE,1686000, ,AF,2003-05-01,5.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1055,MHV,STORAGE,1715100, ,AF,2003-06-01,6.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1056,MHV,STORAGE,1695800, ,AF,2003-07-01,7.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1057,MHV,STORAGE,1742900, ,AF,2003-08-01,8.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1058,MHV,STORAGE,1739400, ,AF,2003-09-01,9.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1059,MHV,STORAGE,1643100, ,AF,2003-10-01,10.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1060,MHV,STORAGE,1468000, ,AF,2003-11-01,11.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1061,MHV,STORAGE,1525600, ,AF,2003-12-01,12.0,2003.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1062,MHV,STORAGE,1590300, ,AF,2004-01-01,1.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1063,MHV,STORAGE,1623400,r,AF,2004-02-01,2.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1064,MHV,STORAGE,1715600, ,AF,2004-03-01,3.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1065,MHV,STORAGE,1677200, ,AF,2004-04-01,4.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1066,MHV,STORAGE,1680300, ,AF,2004-05-01,5.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1067,MHV,STORAGE,1728700, ,AF,2004-06-01,6.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1068,MHV,STORAGE,1696200, ,AF,2004-07-01,7.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1069,MHV,STORAGE,1706700, ,AF,2004-08-01,8.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1070,MHV,STORAGE,1704200, ,AF,2004-09-01,9.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1071,MHV,STORAGE,1605200, ,AF,2004-10-01,10.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1072,MHV,STORAGE,1509100, ,AF,2004-11-01,11.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1073,MHV,STORAGE,1512200, ,AF,2004-12-01,12.0,2004.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1074,MHV,STORAGE,1632600, ,AF,2005-01-01,1.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1075,MHV,STORAGE,1658700, ,AF,2005-02-01,2.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1076,MHV,STORAGE,1722900, ,AF,2005-03-01,3.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1077,MHV,STORAGE,1688900, ,AF,2005-04-01,4.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1078,MHV,STORAGE,1708600, ,AF,2005-05-01,5.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1079,MHV,STORAGE,1722300, ,AF,2005-06-01,6.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1080,MHV,STORAGE,1682000, ,AF,2005-07-01,7.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1081,MHV,STORAGE,1671900, ,AF,2005-08-01,8.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1082,MHV,STORAGE,1729800, ,AF,2005-09-01,9.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1083,MHV,STORAGE,1572700, ,AF,2005-10-01,10.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1084,MHV,STORAGE,1527200, ,AF,2005-11-01,11.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1085,MHV,STORAGE,1538400, ,AF,2005-12-01,12.0,2005.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1086,MHV,STORAGE,1634200, ,AF,2006-01-01,1.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1087,MHV,STORAGE,1631500, ,AF,2006-02-01,2.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1088,MHV,STORAGE,1626100, ,AF,2006-03-01,3.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1089,MHV,STORAGE,1664700, ,AF,2006-04-01,4.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1090,MHV,STORAGE,1665500, ,AF,2006-05-01,5.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1091,MHV,STORAGE,1690200, ,AF,2006-06-01,6.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1092,MHV,STORAGE,1670100, ,AF,2006-07-01,7.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1093,MHV,STORAGE,1394600, ,AF,2006-08-01,8.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1094,MHV,STORAGE,1705800, ,AF,2006-09-01,9.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1095,MHV,STORAGE,1584400, ,AF,2006-10-01,10.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
1096,MHV,STORAGE,1467500, ,AF,2006-11-01,11.0,2006.0,LAKE MOHAVE,35.197,-114.567,COLORADO R,Colorado River,1810000.0
