,date,HR_NAME,percentile
2008,1993-02-28 00:00:00+00:00,San Francisco Bay,
2009,1993-03-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2010,1993-04-30 00:00:00+00:00,San Francisco Bay,0.65
2011,1993-05-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2012,1993-06-30 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2013,1993-07-31 00:00:00+00:00,San Francisco Bay,0.6
2014,1993-08-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2015,1993-09-30 00:00:00+00:00,San Francisco Bay,0.55
2016,1993-10-31 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2017,1993-11-30 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2018,1993-12-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2019,1994-01-31 00:00:00+00:00,San Francisco Bay,
2020,1994-02-28 00:00:00+00:00,San Francisco Bay,
2021,1994-03-31 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2022,1994-04-30 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2023,1994-05-31 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2024,1994-06-30 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2025,1994-07-31 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2026,1994-08-31 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2027,1994-09-30 00:00:00+00:00,San Francisco Bay,0.2
2028,1994-10-31 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2029,1994-11-30 00:00:00+00:00,San Francisco Bay,0.8166666666666668
2030,1994-12-31 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2031,1995-01-31 00:00:00+00:00,San Francisco Bay,
2032,1995-02-28 00:00:00+00:00,San Francisco Bay,
2033,1995-03-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2034,1995-04-30 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2035,1995-05-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2036,1995-06-30 00:00:00+00:00,San Francisco Bay,0.9
2037,1995-07-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2038,1995-08-31 00:00:00+00:00,San Francisco Bay,0.9
2039,1995-09-30 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2040,1995-10-31 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2041,1995-11-30 00:00:00+00:00,San Francisco Bay,0.2
2042,1995-12-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2043,1996-01-31 00:00:00+00:00,San Francisco Bay,
2044,1996-02-29 00:00:00+00:00,San Francisco Bay,
2045,1996-03-31 00:00:00+00:00,San Francisco Bay,0.9
2046,1996-04-30 00:00:00+00:00,San Francisco Bay,0.8833333333333334
2047,1996-05-31 00:00:00+00:00,San Francisco Bay,0.8
2048,1996-06-30 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2049,1996-07-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2050,1996-08-31 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2051,1996-09-30 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2052,1996-10-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2053,1996-11-30 00:00:00+00:00,San Francisco Bay,0.9
2054,1996-12-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2055,1997-01-31 00:00:00+00:00,San Francisco Bay,
2056,1997-02-28 00:00:00+00:00,San Francisco Bay,
2057,1997-03-31 00:00:00+00:00,San Francisco Bay,0.8
2058,1997-04-30 00:00:00+00:00,San Francisco Bay,0.3
2059,1997-05-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2060,1997-06-30 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2061,1997-07-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2062,1997-08-31 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2063,1997-09-30 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2064,1997-10-31 00:00:00+00:00,San Francisco Bay,0.6166666666666667
2065,1997-11-30 00:00:00+00:00,San Francisco Bay,1.0
2066,1997-12-31 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2067,1998-01-31 00:00:00+00:00,San Francisco Bay,
2068,1998-02-28 00:00:00+00:00,San Francisco Bay,
2069,1998-03-31 00:00:00+00:00,San Francisco Bay,0.9833333333333336
2070,1998-04-30 00:00:00+00:00,San Francisco Bay,1.0
2071,1998-05-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2072,1998-06-30 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2073,1998-07-31 00:00:00+00:00,San Francisco Bay,1.0
2074,1998-08-31 00:00:00+00:00,San Francisco Bay,1.0
2075,1998-09-30 00:00:00+00:00,San Francisco Bay,1.0
2076,1998-10-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2077,1998-11-30 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2078,1998-12-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2079,1999-01-31 00:00:00+00:00,San Francisco Bay,
2080,1999-02-28 00:00:00+00:00,San Francisco Bay,
2081,1999-03-31 00:00:00+00:00,San Francisco Bay,0.6166666666666667
2082,1999-04-30 00:00:00+00:00,San Francisco Bay,0.7166666666666667
2083,1999-05-31 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2084,1999-06-30 00:00:00+00:00,San Francisco Bay,0.75
2085,1999-07-31 00:00:00+00:00,San Francisco Bay,0.7166666666666667
2086,1999-08-31 00:00:00+00:00,San Francisco Bay,0.8
2087,1999-09-30 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2088,1999-10-31 00:00:00+00:00,San Francisco Bay,0.6166666666666667
2089,1999-11-30 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2090,1999-12-31 00:00:00+00:00,San Francisco Bay,0.1
2091,2000-01-31 00:00:00+00:00,San Francisco Bay,
2092,2000-02-29 00:00:00+00:00,San Francisco Bay,
2093,2000-03-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2094,2000-04-30 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2095,2000-05-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2096,2000-06-30 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2097,2000-07-31 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2098,2000-08-31 00:00:00+00:00,San Francisco Bay,0.6
2099,2000-09-30 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2100,2000-10-31 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2101,2000-11-30 00:00:00+00:00,San Francisco Bay,0.5833333333333334
2102,2000-12-31 00:00:00+00:00,San Francisco Bay,0.2833333333333334
2103,2001-01-31 00:00:00+00:00,San Francisco Bay,
2104,2001-02-28 00:00:00+00:00,San Francisco Bay,
2105,2001-03-31 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2106,2001-04-30 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2107,2001-05-31 00:00:00+00:00,San Francisco Bay,0.3833333333333333
2108,2001-06-30 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2109,2001-07-31 00:00:00+00:00,San Francisco Bay,0.2
2110,2001-08-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2111,2001-09-30 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2112,2001-10-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2113,2001-11-30 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2114,2001-12-31 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2115,2002-01-31 00:00:00+00:00,San Francisco Bay,
2116,2002-02-28 00:00:00+00:00,San Francisco Bay,
2117,2002-03-31 00:00:00+00:00,San Francisco Bay,0.4
2118,2002-04-30 00:00:00+00:00,San Francisco Bay,0.2
2119,2002-05-31 00:00:00+00:00,San Francisco Bay,0.3
2120,2002-06-30 00:00:00+00:00,San Francisco Bay,0.4
2121,2002-07-31 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2122,2002-08-31 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2123,2002-09-30 00:00:00+00:00,San Francisco Bay,0.4
2124,2002-10-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2125,2002-11-30 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2126,2002-12-31 00:00:00+00:00,San Francisco Bay,1.0
2127,2003-01-31 00:00:00+00:00,San Francisco Bay,
2128,2003-02-28 00:00:00+00:00,San Francisco Bay,
2129,2003-03-31 00:00:00+00:00,San Francisco Bay,0.3
2130,2003-04-30 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2131,2003-05-31 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2132,2003-06-30 00:00:00+00:00,San Francisco Bay,0.8
2133,2003-07-31 00:00:00+00:00,San Francisco Bay,0.8166666666666668
2134,2003-08-31 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2135,2003-09-30 00:00:00+00:00,San Francisco Bay,0.6
2136,2003-10-31 00:00:00+00:00,San Francisco Bay,0.4
2137,2003-11-30 00:00:00+00:00,San Francisco Bay,0.2833333333333334
2138,2003-12-31 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2139,2004-01-31 00:00:00+00:00,San Francisco Bay,
2140,2004-02-29 00:00:00+00:00,San Francisco Bay,
2141,2004-03-31 00:00:00+00:00,San Francisco Bay,0.5166666666666667
2142,2004-04-30 00:00:00+00:00,San Francisco Bay,0.55
2143,2004-05-31 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2144,2004-06-30 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2145,2004-07-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2146,2004-08-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2147,2004-09-30 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2148,2004-10-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2149,2004-11-30 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2150,2004-12-31 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2151,2005-01-31 00:00:00+00:00,San Francisco Bay,
2152,2005-02-28 00:00:00+00:00,San Francisco Bay,
2153,2005-03-31 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2154,2005-04-30 00:00:00+00:00,San Francisco Bay,0.7166666666666667
2155,2005-05-31 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2156,2005-06-30 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2157,2005-07-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2158,2005-08-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2159,2005-09-30 00:00:00+00:00,San Francisco Bay,0.9
2160,2005-10-31 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2161,2005-11-30 00:00:00+00:00,San Francisco Bay,0.4
2162,2005-12-31 00:00:00+00:00,San Francisco Bay,0.9
2163,2006-01-31 00:00:00+00:00,San Francisco Bay,
2164,2006-02-28 00:00:00+00:00,San Francisco Bay,
2165,2006-03-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2166,2006-04-30 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2167,2006-05-31 00:00:00+00:00,San Francisco Bay,1.0
2168,2006-06-30 00:00:00+00:00,San Francisco Bay,1.0
2169,2006-07-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2170,2006-08-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2171,2006-09-30 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2172,2006-10-31 00:00:00+00:00,San Francisco Bay,0.8
2173,2006-11-30 00:00:00+00:00,San Francisco Bay,0.4833333333333334
2174,2006-12-31 00:00:00+00:00,San Francisco Bay,0.4833333333333334
2175,2007-01-31 00:00:00+00:00,San Francisco Bay,
2176,2007-02-28 00:00:00+00:00,San Francisco Bay,
2177,2007-03-31 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2178,2007-04-30 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2179,2007-05-31 00:00:00+00:00,San Francisco Bay,0.2
2180,2007-06-30 00:00:00+00:00,San Francisco Bay,0.3
2181,2007-07-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2182,2007-08-31 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2183,2007-09-30 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2184,2007-10-31 00:00:00+00:00,San Francisco Bay,0.5166666666666667
2185,2007-11-30 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2186,2007-12-31 00:00:00+00:00,San Francisco Bay,0.2833333333333334
2187,2008-01-31 00:00:00+00:00,San Francisco Bay,
2188,2008-02-29 00:00:00+00:00,San Francisco Bay,
2189,2008-03-31 00:00:00+00:00,San Francisco Bay,0.5166666666666667
2190,2008-04-30 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2191,2008-05-31 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2192,2008-06-30 00:00:00+00:00,San Francisco Bay,0.2
2193,2008-07-31 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2194,2008-08-31 00:00:00+00:00,San Francisco Bay,0.3
2195,2008-09-30 00:00:00+00:00,San Francisco Bay,0.3
2196,2008-10-31 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2197,2008-11-30 00:00:00+00:00,San Francisco Bay,0.2833333333333334
2198,2008-12-31 00:00:00+00:00,San Francisco Bay,0.2
2199,2009-01-31 00:00:00+00:00,San Francisco Bay,
2200,2009-02-28 00:00:00+00:00,San Francisco Bay,
2201,2009-03-31 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2202,2009-04-30 00:00:00+00:00,San Francisco Bay,0.5
2203,2009-05-31 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2204,2009-06-30 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2205,2009-07-31 00:00:00+00:00,San Francisco Bay,0.4
2206,2009-08-31 00:00:00+00:00,San Francisco Bay,0.4
2207,2009-09-30 00:00:00+00:00,San Francisco Bay,0.25
2208,2009-10-31 00:00:00+00:00,San Francisco Bay,1.0
2209,2009-11-30 00:00:00+00:00,San Francisco Bay,0.8166666666666668
2210,2009-12-31 00:00:00+00:00,San Francisco Bay,0.4
2211,2010-01-31 00:00:00+00:00,San Francisco Bay,
2212,2010-02-28 00:00:00+00:00,San Francisco Bay,
2213,2010-03-31 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2214,2010-04-30 00:00:00+00:00,San Francisco Bay,0.6
2215,2010-05-31 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2216,2010-06-30 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2217,2010-07-31 00:00:00+00:00,San Francisco Bay,0.6666666666666667
2218,2010-08-31 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2219,2010-09-30 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2220,2010-10-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2221,2010-11-30 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2222,2010-12-31 00:00:00+00:00,San Francisco Bay,0.8
2223,2011-01-31 00:00:00+00:00,San Francisco Bay,
2224,2011-02-28 00:00:00+00:00,San Francisco Bay,
2225,2011-03-31 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2226,2011-04-30 00:00:00+00:00,San Francisco Bay,0.8
2227,2011-05-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2228,2011-06-30 00:00:00+00:00,San Francisco Bay,0.7000000000000001
2229,2011-07-31 00:00:00+00:00,San Francisco Bay,0.8166666666666668
2230,2011-08-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2231,2011-09-30 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2232,2011-10-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2233,2011-11-30 00:00:00+00:00,San Francisco Bay,0.5833333333333334
2234,2011-12-31 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2235,2012-01-31 00:00:00+00:00,San Francisco Bay,
2236,2012-02-29 00:00:00+00:00,San Francisco Bay,
2237,2012-03-31 00:00:00+00:00,San Francisco Bay,0.2
2238,2012-04-30 00:00:00+00:00,San Francisco Bay,0.4166666666666667
2239,2012-05-31 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2240,2012-06-30 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2241,2012-07-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2242,2012-08-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2243,2012-09-30 00:00:00+00:00,San Francisco Bay,0.55
2244,2012-10-31 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2245,2012-11-30 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2246,2012-12-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2247,2013-01-31 00:00:00+00:00,San Francisco Bay,
2248,2013-02-28 00:00:00+00:00,San Francisco Bay,
2249,2013-03-31 00:00:00+00:00,San Francisco Bay,0.1
2250,2013-04-30 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2251,2013-05-31 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2252,2013-06-30 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2253,2013-07-31 00:00:00+00:00,San Francisco Bay,0.15
2254,2013-08-31 00:00:00+00:00,San Francisco Bay,0.2
2255,2013-09-30 00:00:00+00:00,San Francisco Bay,0.25
2256,2013-10-31 00:00:00+00:00,San Francisco Bay,0.3
2257,2013-11-30 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2258,2013-12-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2259,2014-01-31 00:00:00+00:00,San Francisco Bay,
2260,2014-02-28 00:00:00+00:00,San Francisco Bay,
2261,2014-03-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2262,2014-04-30 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2263,2014-05-31 00:00:00+00:00,San Francisco Bay,0.1
2264,2014-06-30 00:00:00+00:00,San Francisco Bay,0.1
2265,2014-07-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2266,2014-08-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2267,2014-09-30 00:00:00+00:00,San Francisco Bay,0.05
2268,2014-10-31 00:00:00+00:00,San Francisco Bay,0.1
2269,2014-11-30 00:00:00+00:00,San Francisco Bay,0.1
2270,2014-12-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2271,2015-01-31 00:00:00+00:00,San Francisco Bay,
2272,2015-02-28 00:00:00+00:00,San Francisco Bay,
2273,2015-03-31 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2274,2015-04-30 00:00:00+00:00,San Francisco Bay,0.1166666666666666
2275,2015-05-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2276,2015-06-30 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2277,2015-07-31 00:00:00+00:00,San Francisco Bay,0.15
2278,2015-08-31 00:00:00+00:00,San Francisco Bay,0.1333333333333333
2279,2015-09-30 00:00:00+00:00,San Francisco Bay,0.05
2280,2015-10-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2281,2015-11-30 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2282,2015-12-31 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2283,2016-01-31 00:00:00+00:00,San Francisco Bay,
2284,2016-02-29 00:00:00+00:00,San Francisco Bay,
2285,2016-03-31 00:00:00+00:00,San Francisco Bay,0.6166666666666667
2286,2016-04-30 00:00:00+00:00,San Francisco Bay,0.65
2287,2016-05-31 00:00:00+00:00,San Francisco Bay,0.9
2288,2016-06-30 00:00:00+00:00,San Francisco Bay,0.5
2289,2016-07-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2290,2016-08-31 00:00:00+00:00,San Francisco Bay,0.5
2291,2016-09-30 00:00:00+00:00,San Francisco Bay,0.5
2292,2016-10-31 00:00:00+00:00,San Francisco Bay,0.9
2293,2016-11-30 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2294,2016-12-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2295,2017-01-31 00:00:00+00:00,San Francisco Bay,
2296,2017-02-28 00:00:00+00:00,San Francisco Bay,
2297,2017-03-31 00:00:00+00:00,San Francisco Bay,0.9833333333333336
2298,2017-04-30 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2299,2017-05-31 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2300,2017-06-30 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2301,2017-07-31 00:00:00+00:00,San Francisco Bay,0.7166666666666667
2302,2017-08-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2303,2017-09-30 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2304,2017-10-31 00:00:00+00:00,San Francisco Bay,0.5666666666666668
2305,2017-11-30 00:00:00+00:00,San Francisco Bay,0.6333333333333334
2306,2017-12-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2307,2018-01-31 00:00:00+00:00,San Francisco Bay,
2308,2018-02-28 00:00:00+00:00,San Francisco Bay,
2309,2018-03-31 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2310,2018-04-30 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2311,2018-05-31 00:00:00+00:00,San Francisco Bay,0.5
2312,2018-06-30 00:00:00+00:00,San Francisco Bay,0.6
2313,2018-07-31 00:00:00+00:00,San Francisco Bay,0.4333333333333333
2314,2018-08-31 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2315,2018-09-30 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2316,2018-10-31 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2317,2018-11-30 00:00:00+00:00,San Francisco Bay,0.4833333333333334
2318,2018-12-31 00:00:00+00:00,San Francisco Bay,0.3666666666666667
2319,2019-01-31 00:00:00+00:00,San Francisco Bay,
2320,2019-02-28 00:00:00+00:00,San Francisco Bay,
2321,2019-03-31 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2322,2019-04-30 00:00:00+00:00,San Francisco Bay,0.8833333333333334
2323,2019-05-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2324,2019-06-30 00:00:00+00:00,San Francisco Bay,0.75
2325,2019-07-31 00:00:00+00:00,San Francisco Bay,0.9
2326,2019-08-31 00:00:00+00:00,San Francisco Bay,0.8333333333333335
2327,2019-09-30 00:00:00+00:00,San Francisco Bay,0.8
2328,2019-10-31 00:00:00+00:00,San Francisco Bay,0.5166666666666667
2329,2019-11-30 00:00:00+00:00,San Francisco Bay,0.2333333333333333
2330,2019-12-31 00:00:00+00:00,San Francisco Bay,0.4833333333333334
2331,2020-01-31 00:00:00+00:00,San Francisco Bay,
2332,2020-02-29 00:00:00+00:00,San Francisco Bay,
2333,2020-03-31 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2334,2020-04-30 00:00:00+00:00,San Francisco Bay,0.1166666666666666
2335,2020-05-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2336,2020-06-30 00:00:00+00:00,San Francisco Bay,0.4666666666666667
2337,2020-07-31 00:00:00+00:00,San Francisco Bay,0.3
2338,2020-08-31 00:00:00+00:00,San Francisco Bay,0.2666666666666666
2339,2020-09-30 00:00:00+00:00,San Francisco Bay,0.1666666666666666
2340,2020-10-31 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2341,2020-11-30 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2342,2020-12-31 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2343,2021-01-31 00:00:00+00:00,San Francisco Bay,
2344,2021-02-28 00:00:00+00:00,San Francisco Bay,
2345,2021-03-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2346,2021-04-30 00:00:00+00:00,San Francisco Bay,0.0
2347,2021-05-31 00:00:00+00:00,San Francisco Bay,0.0
2348,2021-06-30 00:00:00+00:00,San Francisco Bay,0.0
2349,2021-07-31 00:00:00+00:00,San Francisco Bay,0.0
2350,2021-08-31 00:00:00+00:00,San Francisco Bay,0.0
2351,2021-09-30 00:00:00+00:00,San Francisco Bay,0.0
2352,2021-10-31 00:00:00+00:00,San Francisco Bay,1.0
2353,2021-11-30 00:00:00+00:00,San Francisco Bay,1.0
2354,2021-12-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2355,2022-01-31 00:00:00+00:00,San Francisco Bay,
2356,2022-02-28 00:00:00+00:00,San Francisco Bay,
2357,2022-03-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2358,2022-04-30 00:00:00+00:00,San Francisco Bay,0.0
2359,2022-05-31 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2360,2022-06-30 00:00:00+00:00,San Francisco Bay,0.2
2361,2022-07-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2362,2022-08-31 00:00:00+00:00,San Francisco Bay,0.0333333333333333
2363,2022-09-30 00:00:00+00:00,San Francisco Bay,0.0666666666666666
2364,2022-10-31 00:00:00+00:00,San Francisco Bay,0.0
2365,2022-11-30 00:00:00+00:00,San Francisco Bay,0.1
2366,2022-12-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2367,2023-01-31 00:00:00+00:00,San Francisco Bay,
2368,2023-02-28 00:00:00+00:00,San Francisco Bay,
2369,2023-03-31 00:00:00+00:00,San Francisco Bay,0.9333333333333336
2370,2023-04-30 00:00:00+00:00,San Francisco Bay,0.9
2371,2023-05-31 00:00:00+00:00,San Francisco Bay,0.9666666666666668
2372,2023-06-30 00:00:00+00:00,San Francisco Bay,0.8
2373,2023-07-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2374,2023-08-31 00:00:00+00:00,San Francisco Bay,0.8666666666666667
2375,2023-09-30 00:00:00+00:00,San Francisco Bay,0.7333333333333334
2376,2023-10-31 00:00:00+00:00,San Francisco Bay,0.5333333333333333
2377,2023-11-30 00:00:00+00:00,San Francisco Bay,0.3
2378,2023-12-31 00:00:00+00:00,San Francisco Bay,0.3333333333333333
2379,2024-01-31 00:00:00+00:00,San Francisco Bay,
2380,2024-02-29 00:00:00+00:00,San Francisco Bay,
2381,2024-03-31 00:00:00+00:00,San Francisco Bay,0.7666666666666667
2382,1991-03-31 00:00:00+00:00,San Joaquin River,0.0333333333333333
2383,1991-04-30 00:00:00+00:00,San Joaquin River,0.1
2384,1991-05-31 00:00:00+00:00,San Joaquin River,0.1666666666666666
2385,1991-06-30 00:00:00+00:00,San Joaquin River,0.25
2386,1991-07-31 00:00:00+00:00,San Joaquin River,0.3333333333333333
2387,1991-08-31 00:00:00+00:00,San Joaquin River,0.45
2388,1991-09-30 00:00:00+00:00,San Joaquin River,0.4833333333333334
2389,1991-10-31 00:00:00+00:00,San Joaquin River,0.4
2390,1991-11-30 00:00:00+00:00,San Joaquin River,0.3833333333333333
2391,1991-12-31 00:00:00+00:00,San Joaquin River,0.2
2392,1992-01-31 00:00:00+00:00,San Joaquin River,0.1379310344827586
2393,1992-02-29 00:00:00+00:00,San Joaquin River,0.1034482758620689
2394,1992-03-31 00:00:00+00:00,San Joaquin River,0.1333333333333333
2395,1992-04-30 00:00:00+00:00,San Joaquin River,0.1833333333333333
2396,1992-05-31 00:00:00+00:00,San Joaquin River,0.1166666666666666
2397,1992-06-30 00:00:00+00:00,San Joaquin River,0.1
2398,1992-07-31 00:00:00+00:00,San Joaquin River,0.1
2399,1992-08-31 00:00:00+00:00,San Joaquin River,0.1166666666666666
2400,1992-09-30 00:00:00+00:00,San Joaquin River,0.1
2401,1992-10-31 00:00:00+00:00,San Joaquin River,0.1
2402,1992-11-30 00:00:00+00:00,San Joaquin River,0.1
