,date,reservoir_storage,res_percentile,total_storage,capacity,reporting,value_period,month,day,export_basin,SWDI,SWC,snow_pctl
210,2008-07-31,16956655.0,0.16666666666666669,16965609.72484084,29776839.0,1.0,16965609.72484084,7,31,delta_basin,0.16666666666666669,,0.5
211,2008-08-31,14639441.0,0.16666666666666669,14647172.0156973,29776839.0,1.0,14647172.0156973,8,31,delta_basin,0.16666666666666669,,0.5
212,2008-09-30,12789204.0,0.16666666666666669,12796629.551772626,29776839.0,1.0,12796629.551772626,9,30,delta_basin,0.16666666666666669,671.6369967827573,0.5
213,2008-10-31,11760295.0,0.16666666666666669,11768812.540933335,29776839.0,1.0,11768812.540933335,10,31,delta_basin,0.16666666666666669,2306.98786304403,0.5
214,2008-11-30,11120705.0,0.16666666666666669,11311024.425874408,29776839.0,1.0,11311024.425874408,11,30,delta_basin,0.13333333333333333,184446.63708964107,0.3
215,2008-12-31,11421980.0,0.16666666666666669,12471984.019324394,29776839.0,1.0,12471984.019324394,12,31,delta_basin,0.16666666666666669,1043972.1287163958,0.23333333333333336
216,2009-01-31,11491181.0,0.16666666666666669,14600543.059835326,29776839.0,1.0,14600543.059835326,1,31,delta_basin,0.16666666666666669,3103293.624524747,0.4
217,2009-02-28,12362992.0,0.13333333333333333,17218509.61668521,29776839.0,1.0,17218509.61668521,2,28,delta_basin,0.16666666666666669,4848988.782338487,0.3666666666666667
218,2009-03-31,14465603.0,0.13333333333333333,22482578.12591327,29776839.0,1.0,22482578.12591327,3,31,delta_basin,0.16666666666666669,8009335.913195793,0.5
219,2009-04-30,17862981.0,0.16666666666666669,24190764.44560808,29776839.0,1.0,24190764.44560808,4,30,delta_basin,0.23333333333333336,6318350.094531929,0.6
220,2009-05-31,18824921.0,0.2,20487275.447499555,29776839.0,1.0,20487275.447499555,5,31,delta_basin,0.2,1652413.1007123722,0.5
221,2009-06-30,20363195.0,0.23333333333333336,20414531.656113856,29776839.0,1.0,20414531.656113856,6,30,delta_basin,0.23333333333333336,40582.95450788616,0.5
222,2009-07-31,18829594.0,0.26666666666666666,18839537.814575147,29776839.0,1.0,18839537.814575147,7,31,delta_basin,0.26666666666666666,,0.5
223,2009-08-31,16676905.0,0.26666666666666666,17248161.37222804,28805839.0,1.0,17248161.37222804,8,31,delta_basin,0.3,,0.5
224,2009-09-30,14939322.0,0.26666666666666666,14947211.381356092,29776839.0,1.0,14947211.381356092,9,30,delta_basin,0.26666666666666666,,0.5
225,2009-10-31,13972352.0,0.26666666666666666,14041228.580747044,29776839.0,1.0,14041228.580747044,10,31,delta_basin,0.26666666666666666,61497.85141986457,0.5
226,2009-11-30,13554234.0,0.26666666666666666,13818082.005839633,29776839.0,1.0,13818082.005839633,11,30,delta_basin,0.26666666666666666,256690.0825405883,0.43333333333333335
227,2009-12-31,13159199.0,0.26666666666666666,14992961.547081798,29776839.0,1.0,14992961.547081798,12,31,delta_basin,0.23333333333333336,1826813.2397938427,0.5333333333333333
228,2010-01-31,13688264.0,0.3,17981519.9918413,29776839.0,1.0,17981519.9918413,1,31,delta_basin,0.23333333333333336,4286027.287968472,0.5333333333333333
229,2010-02-28,16016097.0,0.26666666666666666,23550282.79672432,29776839.0,1.0,23550282.79672432,2,28,delta_basin,0.33333333333333337,7525727.775867069,0.6333333333333334
230,2010-03-31,18098089.0,0.3,27780686.17439901,29776839.0,1.0,27780686.17439901,3,31,delta_basin,0.5,9673039.663961958,0.7000000000000001
231,2010-04-30,20294066.0,0.3,30759108.028818265,29776839.0,1.0,30759108.028818265,4,30,delta_basin,0.6666666666666667,10454324.833892033,0.7333333333333334
232,2010-05-31,22263105.0,0.33333333333333337,29880722.705574147,29776839.0,1.0,29880722.705574147,5,31,delta_basin,0.7000000000000001,7605860.670983439,0.8
233,2010-06-30,23102440.0,0.5,24821904.450394087,29776839.0,1.0,24821904.450394087,6,30,delta_basin,0.5333333333333333,1707264.1671806797,0.5
234,2010-07-31,24088078.0,0.6,24101914.8273116,29776839.0,1.0,24101914.8273116,7,31,delta_basin,0.6,1116.033591693052,0.5
235,2010-08-31,21777671.0,0.6666666666666667,21789171.679319084,29776839.0,1.0,21789171.679319084,8,31,delta_basin,0.6666666666666667,,0.5
236,2010-09-30,19472110.0,0.6666666666666667,19482393.124066662,29776839.0,1.0,19482393.124066662,9,30,delta_basin,0.6333333333333334,,0.5
237,2010-10-31,18125635.0,0.6,18137383.598409835,29776839.0,1.0,18137383.598409835,10,31,delta_basin,0.6,2176.541067717694,0.5
238,2010-11-30,17980780.0,0.6333333333333334,18715809.166479554,29776839.0,1.0,18715809.166479554,11,30,delta_basin,0.6333333333333334,725533.6063396751,0.8666666666666667
239,2010-12-31,18305151.0,0.6333333333333334,22113042.196981344,29776839.0,1.0,22113042.196981344,12,31,delta_basin,0.8333333333333335,3798224.3381359503,0.9333333333333335
240,2011-01-31,20855912.0,0.8,27934047.67159462,29776839.0,1.0,27934047.67159462,1,31,delta_basin,0.9333333333333335,7067121.768601088,0.9
241,2011-02-28,21743762.0,0.7666666666666667,29861854.4982134,29776839.0,1.0,29861854.4982134,2,28,delta_basin,0.8,8106609.726067907,0.7333333333333334
242,2011-03-31,22788075.0,0.7000000000000001,35501486.865523264,29776839.0,1.0,35501486.865523264,3,31,delta_basin,0.9,12701377.596896732,0.8333333333333335
243,2011-04-30,24251536.0,0.8666666666666667,39377518.88387367,29776839.0,1.0,39377518.88387367,4,30,delta_basin,1.0,15113175.768800106,0.9666666666666668
244,2011-05-31,25222388.0,0.7666666666666667,35665217.66774533,29776839.0,1.0,35665217.66774533,5,31,delta_basin,0.9333333333333335,10429509.850578036,0.9333333333333335
245,2011-06-30,26074060.0,0.7666666666666667,30640223.019369155,29776839.0,1.0,30640223.019369155,6,30,delta_basin,0.9333333333333335,4552393.438471061,0.5
246,2011-07-31,27700466.0,0.9333333333333335,27854374.789311353,29776839.0,1.0,27854374.789311353,7,31,delta_basin,0.9333333333333335,139280.3115253098,0.5
247,2011-08-31,26793325.0,0.9666666666666668,26807474.4211533,29776839.0,1.0,26807474.4211533,8,31,delta_basin,0.9666666666666668,,0.5
248,2011-09-30,24378912.0,0.9666666666666668,24391786.381703176,29776839.0,1.0,24391786.381703176,9,30,delta_basin,0.9666666666666668,,0.5
249,2011-10-31,22731464.0,0.9666666666666668,22752241.396083523,29776839.0,1.0,22752241.396083523,10,31,delta_basin,0.9666666666666668,8773.023443431393,0.5
250,2011-11-30,22066691.0,0.9666666666666668,22481157.45096933,29776839.0,1.0,22481157.45096933,11,30,delta_basin,0.9666666666666668,402813.1416313257,0.6333333333333334
251,2011-12-31,21581959.0,0.9666666666666668,22245426.10015488,29776839.0,1.0,22245426.10015488,12,31,delta_basin,0.8666666666666667,652069.7753658039,0.06666666666666667
252,2012-01-31,21287324.0,0.8666666666666667,22350536.25373821,29641556.0,1.0,22350536.25373821,1,31,delta_basin,0.5333333333333333,954764.6330197843,0.06666666666666667
253,2012-02-29,21344332.0,0.7333333333333334,23609943.3066139,29641556.0,1.0,23609943.3066139,2,29,delta_basin,0.3666666666666667,2156873.2603839394,0.16666666666666669
254,2012-03-31,20898784.0,0.6,24430388.14371237,29776839.0,1.0,24430388.14371237,3,31,delta_basin,0.3,3520567.6002297024,0.1
255,2012-04-30,23194044.0,0.5333333333333333,27709084.416517615,29776839.0,1.0,27709084.416517615,4,30,delta_basin,0.5,4502791.757689187,0.26666666666666666
256,2012-05-31,25609727.0,0.9333333333333335,26232027.006509002,29776839.0,1.0,26232027.006509002,5,31,delta_basin,0.5666666666666668,608775.6375497908,0.2
257,2012-06-30,25051556.0,0.6333333333333334,25064785.601641063,29776839.0,1.0,25064785.601641063,6,30,delta_basin,0.6,,0.5
258,2012-07-31,22644550.0,0.5,22656508.473790653,29776839.0,1.0,22656508.473790653,7,31,delta_basin,0.5,,0.5
259,2012-08-31,19828498.0,0.5,19838969.330790013,29776839.0,1.0,19838969.330790013,8,31,delta_basin,0.5,,0.5
260,2012-09-30,17606971.0,0.5,17616269.153473407,29776839.0,1.0,17616269.153473407,9,30,delta_basin,0.5,,0.5
261,2012-10-31,16464554.0,0.5,16644944.003878616,29776839.0,1.0,16644944.003878616,10,31,delta_basin,0.5,171695.15511881295,0.5
262,2012-11-30,15648390.0,0.5,16011519.09298631,29776839.0,1.0,16011519.09298631,11,30,delta_basin,0.46666666666666673,354865.2563597956,0.5666666666666668
263,2012-12-31,16167588.0,0.5,18517561.35602171,29776839.0,1.0,18517561.35602171,12,31,delta_basin,0.5,2341435.333523755,0.7666666666666667
264,2013-01-31,19606352.0,0.7000000000000001,24495247.27952748,29776839.0,1.0,24495247.27952748,1,31,delta_basin,0.8,4878541.262930888,0.6666666666666667
265,2013-02-28,20225143.0,0.5666666666666668,25379216.69123264,29776839.0,1.0,25379216.69123264,2,28,delta_basin,0.5333333333333333,5143392.894198574,0.4
266,2013-03-31,20480252.0,0.43333333333333335,25504744.857001618,29776839.0,1.0,25504744.857001618,3,31,delta_basin,0.3666666666666667,5013677.338178413,0.26666666666666666
267,2013-04-30,21301776.0,0.4,23849588.490035646,29776839.0,1.0,23849588.490035646,4,30,delta_basin,0.2,2536563.128489916,0.1
268,2013-05-31,21606533.0,0.3,21898472.76867658,29776839.0,1.0,21898472.76867658,5,31,delta_basin,0.26666666666666666,280529.4664808026,0.1
269,2013-06-30,20418762.0,0.26666666666666666,20429545.046261225,29776839.0,1.0,20429545.046261225,6,30,delta_basin,0.26666666666666666,,0.5
270,2013-07-31,18409235.0,0.23333333333333336,18418956.825086102,29776839.0,1.0,18418956.825086102,7,31,delta_basin,0.23333333333333336,,0.5
271,2013-08-31,16119716.0,0.23333333333333336,16128228.74153378,29776839.0,1.0,16128228.74153378,8,31,delta_basin,0.23333333333333336,,0.5
272,2013-09-30,14654406.0,0.23333333333333336,14662328.167792402,29776839.0,1.0,14662328.167792402,9,30,delta_basin,0.23333333333333336,183.24915332189715,0.5
273,2013-10-31,13714309.0,0.23333333333333336,13732411.687352557,29776839.0,1.0,13732411.687352557,10,31,delta_basin,0.23333333333333336,10860.229245268227,0.5
274,2013-11-30,12745087.0,0.23333333333333336,12856750.801245656,29719798.0,1.0,12856750.801245656,11,30,delta_basin,0.2,80458.71026078465,0.1
275,2013-12-31,12434470.0,0.23333333333333336,12909982.893404227,29776839.0,1.0,12909982.893404227,12,31,delta_basin,0.2,468946.3118825938,0.03333333333333333
276,2014-01-31,12246520.0,0.2,12774967.80945376,29776839.0,1.0,12774967.80945376,1,31,delta_basin,0.06666666666666667,521980.483388693,0.03333333333333333
277,2014-02-28,12049595.0,0.1,13348000.784874184,29776839.0,1.0,13348000.784874184,2,28,delta_basin,0.06666666666666667,1292042.453918369,0.1
278,2014-03-31,12949999.0,0.06666666666666667,14990225.31308932,29776839.0,1.0,14990225.31308932,3,31,delta_basin,0.06666666666666667,2033387.4832768268,0.06666666666666667
279,2014-04-30,14789989.0,0.06666666666666667,16511053.184403671,29776839.0,1.0,16511053.184403671,4,30,delta_basin,0.06666666666666667,1713253.6650592573,0.06666666666666667
280,2014-05-31,15985374.0,0.1,16277984.308626562,29776839.0,1.0,16277984.308626562,5,31,delta_basin,0.06666666666666667,284168.5124322125,0.13333333333333333
281,2014-06-30,15539064.0,0.06666666666666667,15547270.102111777,29776839.0,1.0,15547270.102111777,6,30,delta_basin,0.06666666666666667,,0.5
282,2014-07-31,13989530.0,0.06666666666666667,13996917.80094321,29776839.0,1.0,13996917.80094321,7,31,delta_basin,0.06666666666666667,,0.5
283,2014-08-31,12192473.0,0.06666666666666667,12198911.784114223,29776839.0,1.0,12198911.784114223,8,31,delta_basin,0.06666666666666667,,0.5
284,2014-09-30,10885790.0,0.1,11007241.631532129,29463839.0,1.0,11007241.631532129,9,30,delta_basin,0.1,,0.5
285,2014-10-31,10274775.0,0.1,10389863.724911505,29463839.0,1.0,10389863.724911505,10,31,delta_basin,0.1,454.12444837357464,0.5
286,2014-11-30,9605428.0,0.1,9806397.121462572,29463839.0,1.0,9806397.121462572,11,30,delta_basin,0.1,93802.35615069505,0.16666666666666669
287,2014-12-31,9567862.0,0.1,10565046.232582927,29463839.0,1.0,10565046.232582927,12,31,delta_basin,0.03333333333333333,890436.5872421414,0.2
288,2015-01-31,12391631.0,0.23333333333333336,13736589.107410394,29776839.0,1.0,13736589.107410394,1,31,delta_basin,0.13333333333333333,1338414.1489507668,0.16666666666666669
289,2015-02-28,13233471.0,0.2,14286009.656767983,29776839.0,1.0,14286009.656767983,2,28,delta_basin,0.1,1045550.1268076672,0.03333333333333333
290,2015-03-31,15403895.0,0.2,16113053.923067985,29776839.0,1.0,16113053.923067985,3,31,delta_basin,0.1,701024.2030302056,0.03333333333333333
291,2015-04-30,15788826.0,0.1,16018413.091324203,29776839.0,1.0,16018413.091324203,4,30,delta_basin,0.03333333333333333,221249.0911472884,0.03333333333333333
292,2015-05-31,15605647.0,0.06666666666666667,15651837.66938421,29776839.0,1.0,15651837.66938421,5,31,delta_basin,0.03333333333333333,37949.40512258161,0.03333333333333333
293,2015-06-30,14743657.0,0.03333333333333333,14751443.051646551,29776839.0,1.0,14751443.051646551,6,30,delta_basin,0.03333333333333333,,0.5
294,2015-07-31,13334856.0,0.03333333333333333,13341898.0708726,29776839.0,1.0,13341898.0708726,7,31,delta_basin,0.03333333333333333,,0.5
295,2015-08-31,11528350.0,0.03333333333333333,11534438.064073892,29776839.0,1.0,11534438.064073892,8,31,delta_basin,0.03333333333333333,,0.5
296,2015-09-30,10271216.0,0.03333333333333333,10276640.17788537,29776839.0,1.0,10276640.17788537,9,30,delta_basin,0.03333333333333333,,0.5
297,2015-10-31,9590304.0,0.03333333333333333,9643729.7236139,29723439.0,1.0,9643729.7236139,10,31,delta_basin,0.03333333333333333,31122.457696385263,0.5
298,2015-11-30,8925195.0,0.03333333333333333,9503411.169416806,29752039.0,1.0,9503411.169416806,11,30,delta_basin,0.06666666666666667,566059.2370003405,0.7333333333333334
299,2015-12-31,8774378.0,0.03333333333333333,10885263.1464654,29752039.0,1.0,10885263.1464654,12,31,delta_basin,0.06666666666666667,2098933.6406055833,0.6
300,2016-01-31,9570373.0,0.06666666666666667,14791558.357556403,29776839.0,1.0,14791558.357556403,1,31,delta_basin,0.2,5216131.291360021,0.7000000000000001
301,2016-02-29,12958042.0,0.16666666666666669,19965520.63191612,29776839.0,1.0,19965520.63191612,2,29,delta_basin,0.2,7000635.554635484,0.6
302,2016-03-31,14822251.0,0.16666666666666669,22533250.054335557,29776839.0,1.0,22533250.054335557,3,31,delta_basin,0.2,7703171.497590028,0.43333333333333335
303,2016-04-30,19643657.0,0.23333333333333336,24780603.948133703,29776839.0,1.0,24780603.948133703,4,30,delta_basin,0.26666666666666666,5126573.2309528785,0.33333333333333337
304,2016-05-31,20987909.0,0.26666666666666666,22565052.25730791,29776839.0,1.0,22565052.25730791,5,31,delta_basin,0.3,1566059.64735774,0.43333333333333335
305,2016-06-30,21120989.0,0.3,21188862.733327806,29776839.0,1.0,21188862.733327806,6,30,delta_basin,0.3,56719.84449410354,0.5
306,2016-07-31,19845367.0,0.3666666666666667,19855847.239224687,29776839.0,1.0,19855847.239224687,7,31,delta_basin,0.3666666666666667,,0.5
307,2016-08-31,17304061.0,0.33333333333333337,17313199.188214842,29776839.0,1.0,17313199.188214842,8,31,delta_basin,0.33333333333333337,,0.5
308,2016-09-30,15545009.0,0.33333333333333337,15553218.241636595,29776839.0,1.0,15553218.241636595,9,30,delta_basin,0.33333333333333337,,0.5
309,2016-10-31,14635667.0,0.33333333333333337,14645118.06065576,29776839.0,1.0,14645118.06065576,10,31,delta_basin,0.33333333333333337,1722.0379890147767,0.5
310,2016-11-30,14748821.0,0.4,15001867.194698734,29776839.0,1.0,15001867.194698734,11,30,delta_basin,0.3666666666666667,245257.41596956883,0.3666666666666667
311,2016-12-31,15611365.0,0.46666666666666673,16979264.05876802,29776839.0,1.0,16979264.05876802,12,31,delta_basin,0.4,1359654.774859142,0.4
312,2017-01-31,18320614.0,0.5,24724550.138407774,29776839.0,1.0,24724550.138407774,1,31,delta_basin,0.8333333333333335,6394261.113629287,0.8333333333333335
313,2017-02-28,22333562.0,0.8666666666666667,34354110.26195742,29776839.0,1.0,34354110.26195742,2,28,delta_basin,0.9666666666666668,12008754.0193768,1.0
314,2017-03-31,24911317.0,1.0,39187269.108875826,29776839.0,1.0,39187269.108875826,3,31,delta_basin,1.0,14262796.566750444,1.0
315,2017-04-30,24602227.0,0.9333333333333335,38660888.350529514,29776839.0,1.0,38660888.350529514,4,30,delta_basin,0.9,14045669.037289854,0.9
316,2017-05-31,25281157.0,0.8,33508211.866921626,29776839.0,1.0,33508211.866921626,5,31,delta_basin,0.8666666666666667,8213704.014138866,0.9
317,2017-06-30,26522189.0,0.9,28547018.761141498,29776839.0,1.0,28547018.761141498,6,30,delta_basin,0.8666666666666667,2010823.5255560172,0.5
318,2017-07-31,26614567.0,0.8,26657806.051698346,29776839.0,1.0,26657806.051698346,7,31,delta_basin,0.8,29184.031752305586,0.5
319,2017-08-31,25397515.0,0.8333333333333335,25410927.300861586,29776839.0,1.0,25410927.300861586,8,31,delta_basin,0.8333333333333335,,0.5
320,2017-09-30,23154079.0,0.9,23166306.553511474,29776839.0,1.0,23166306.553511474,9,30,delta_basin,0.9,,0.5
321,2017-10-31,21354095.0,0.8,21384001.045859642,29776839.0,1.0,21384001.045859642,10,31,delta_basin,0.8,18629.05491123983,0.5
322,2017-11-30,19609713.0,0.8,19968178.327161204,29776839.0,1.0,19968178.327161204,11,30,delta_basin,0.8,348109.53563729645,0.5333333333333333
323,2017-12-31,19977941.0,0.8,20742337.46431836,29776839.0,1.0,20742337.46431836,12,31,delta_basin,0.7333333333333334,753846.2134262183,0.1
324,2018-01-31,19804555.0,0.7333333333333334,20819619.260335505,29776839.0,1.0,20819619.260335505,1,31,delta_basin,0.33333333333333337,1004605.5737242419,0.1
325,2018-02-28,20623000.0,0.6333333333333334,21969011.46899879,29776839.0,1.0,21969011.46899879,2,28,delta_basin,0.23333333333333336,1335120.5656695305,0.13333333333333333
326,2018-03-31,20224757.0,0.4,24210255.22189704,29776839.0,1.0,24210255.22189704,3,31,delta_basin,0.23333333333333336,3974817.628707647,0.16666666666666669
327,2018-04-30,23470060.0,0.6333333333333334,26679806.53665453,29776839.0,1.0,26679806.53665453,4,30,delta_basin,0.4,3197352.1151546487,0.23333333333333336
328,2018-05-31,25425878.0,0.8333333333333335,26183825.01214787,29776839.0,1.0,26183825.01214787,5,31,delta_basin,0.5333333333333333,744519.7329275964,0.3
329,2018-06-30,24902283.0,0.6,24917954.14376656,29776839.0,1.0,24917954.14376656,6,30,delta_basin,0.5666666666666668,2520.372451475797,0.5
330,2018-07-31,23188173.0,0.5666666666666668,23200418.55838264,29776839.0,1.0,23200418.55838264,7,31,delta_basin,0.5666666666666668,,0.5
331,2018-08-31,20490661.0,0.5666666666666668,20501482.015764132,29776839.0,1.0,20501482.015764132,8,31,delta_basin,0.5666666666666668,,0.5
332,2018-09-30,18648665.0,0.5666666666666668,18658513.266873628,29776839.0,1.0,18658513.266873628,9,30,delta_basin,0.5666666666666668,,0.5
333,2018-10-31,17613339.0,0.5666666666666668,17622640.51638241,29776839.0,1.0,17622640.51638241,10,31,delta_basin,0.5666666666666668,,0.5
334,2018-11-30,16786368.0,0.5333333333333333,17019428.06946946,29776839.0,1.0,17019428.06946946,11,30,delta_basin,0.5333333333333333,224195.2723430759,0.33333333333333337
335,2018-12-31,16357753.0,0.5333333333333333,18204165.01624873,29776839.0,1.0,18204165.01624873,12,31,delta_basin,0.43333333333333335,1837773.5685637668,0.5666666666666668
336,2019-01-31,17032880.0,0.4,21203128.844034668,29776839.0,1.0,21203128.844034668,1,31,delta_basin,0.46666666666666673,4161253.8651519204,0.5
337,2019-02-28,19607096.0,0.46666666666666673,28959757.106812965,29776839.0,1.0,28959757.106812965,2,28,delta_basin,0.7000000000000001,9342306.697313689,0.8333333333333335
338,2019-03-31,23485883.0,0.8333333333333335,37572577.92447788,29776839.0,1.0,37572577.92447788,3,31,delta_basin,0.9666666666666668,14074292.146930708,0.9666666666666668
339,2019-04-30,24411022.0,0.9,37329654.84453993,29776839.0,1.0,37329654.84453993,4,30,delta_basin,0.8333333333333335,12905741.505706081,0.8333333333333335
340,2019-05-31,25572156.0,0.9,31594512.904533412,29776839.0,1.0,31594512.904533412,5,31,delta_basin,0.8,6008852.376631711,0.7333333333333334
341,2019-06-30,26298882.0,0.8333333333333335,28072871.920378238,29776839.0,1.0,28072871.920378238,6,30,delta_basin,0.8,1760101.6121044816,0.5
342,2019-07-31,27118874.0,0.8666666666666667,27147988.385736637,29776839.0,1.0,27147988.385736637,7,31,delta_basin,0.8666666666666667,14793.04378190804,0.5
343,2019-08-31,25603339.0,0.9,25616859.995488305,29776839.0,1.0,25616859.995488305,8,31,delta_basin,0.9,,0.5
344,2019-09-30,23073746.0,0.8333333333333335,23085931.13005528,29776839.0,1.0,23085931.13005528,9,30,delta_basin,0.8333333333333335,,0.5
345,2019-10-31,21453328.0,0.8333333333333335,21464657.39540023,29776839.0,1.0,21464657.39540023,10,31,delta_basin,0.8333333333333335,,0.5
346,2019-11-30,19589519.0,0.7666666666666667,19690496.503829695,29776839.0,1.0,19690496.503829695,11,30,delta_basin,0.7666666666666667,90632.37665635598,0.13333333333333333
347,2019-12-31,18849044.0,0.7333333333333334,21139836.55050932,29776839.0,1.0,21139836.55050932,12,31,delta_basin,0.7666666666666667,2280838.4644862856,0.6666666666666667
348,2020-01-31,20023060.0,0.7666666666666667,23511139.74751644,29776839.0,1.0,23511139.74751644,1,31,delta_basin,0.6333333333333334,3477505.6695056744,0.43333333333333335
349,2020-02-29,20756020.0,0.6666666666666667,24574117.858012013,29776839.0,1.0,24574117.858012013,2,29,delta_basin,0.4,3807136.7074849214,0.23333333333333336
350,2020-03-31,20563064.0,0.46666666666666673,24360911.282161888,29776839.0,1.0,24360911.282161888,3,31,delta_basin,0.26666666666666666,3786988.0307349665,0.13333333333333333
351,2020-04-30,21046074.0,0.3666666666666667,25645028.98354823,29776839.0,1.0,25645028.98354823,4,30,delta_basin,0.3,4587840.656951977,0.3
352,2020-05-31,22550371.0,0.4,23210161.966488052,29776839.0,1.0,23210161.966488052,5,31,delta_basin,0.33333333333333337,647882.2281570614,0.26666666666666666
353,2020-06-30,22802981.0,0.4,22817270.962293256,29776839.0,1.0,22817270.962293256,6,30,delta_basin,0.4,2247.821882548428,0.5
354,2020-07-31,21073596.0,0.46666666666666673,21085006.94214658,29776839.0,1.0,21085006.94214658,7,31,delta_basin,0.46666666666666673,282.0813195430627,0.5
355,2020-08-31,18841175.0,0.46666666666666673,18851407.011762965,29776839.0,1.0,18851407.011762965,8,31,delta_basin,0.46666666666666673,282.0813195430627,0.5
356,2020-09-30,17256422.0,0.46666666666666673,17265959.007067993,29776839.0,1.0,17265959.007067993,9,30,delta_basin,0.46666666666666673,423.9767711919973,0.5
357,2020-10-31,16251129.0,0.46666666666666673,16338015.743847385,29634939.0,1.0,16338015.743847385,10,31,delta_basin,0.46666666666666673,448.7657356366906,0.5
358,2020-11-30,15312371.0,0.46666666666666673,15667434.669693416,29776839.0,1.0,15667434.669693416,11,30,delta_basin,0.43333333333333335,346977.2830230584,0.5
359,2020-12-31,14827560.0,0.4,15904554.781532738,29776839.0,1.0,15904554.781532738,12,31,delta_basin,0.3,1069164.4211308155,0.26666666666666666
360,2021-01-31,14623126.0,0.33333333333333337,16821836.153191682,29776839.0,1.0,16821836.153191682,1,31,delta_basin,0.2,2190987.7533644186,0.23333333333333336
361,2021-02-28,14993814.0,0.23333333333333336,20062537.184928916,29776839.0,1.0,20062537.184928916,2,28,delta_basin,0.2,5060805.026619701,0.3666666666666667
362,2021-03-31,15656893.0,0.2,21562492.247064486,29776839.0,1.0,21562492.247064486,3,31,delta_basin,0.13333333333333333,5897330.920046128,0.3666666666666667
363,2021-04-30,15932644.0,0.1,19097480.374559753,29776839.0,1.0,19097480.374559753,4,30,delta_basin,0.13333333333333333,3156422.424815122,0.2
364,2021-05-31,16054601.0,0.1,16342276.074068937,29776839.0,1.0,16342276.074068937,5,31,delta_basin,0.06666666666666667,279196.7194415387,0.06666666666666667
365,2021-06-30,15494113.0,0.03333333333333333,15502295.36371312,29776839.0,1.0,15502295.36371312,6,30,delta_basin,0.03333333333333333,,0.5
366,2021-07-31,13953894.0,0.03333333333333333,14109576.150080645,29463839.0,1.0,14109576.150080645,7,31,delta_basin,0.06666666666666667,,0.5
367,2021-08-31,12080992.0,0.03333333333333333,12215778.376452845,29463839.0,1.0,12215778.376452845,8,31,delta_basin,0.06666666666666667,,0.5
368,2021-09-30,10754372.0,0.06666666666666667,10874357.414517775,29463839.0,1.0,10874357.414517775,9,30,delta_basin,0.06666666666666667,,0.5
369,2021-10-31,10027526.0,0.06666666666666667,10250636.604110466,29463839.0,1.0,10250636.604110466,10,31,delta_basin,0.06666666666666667,111234.53513147151,0.5
370,2021-11-30,10526367.0,0.1,10828638.450346267,29463839.0,1.0,10828638.450346267,11,30,delta_basin,0.1,184829.86399782746,0.3
371,2021-12-31,11317235.0,0.13333333333333333,13611157.243070932,29463839.0,1.0,13611157.243070932,12,31,delta_basin,0.2,2167657.024360806,0.6333333333333334
372,2022-01-31,13022407.0,0.23333333333333336,18928089.576406963,29776839.0,1.0,18928089.576406963,1,31,delta_basin,0.26666666666666666,5898805.508291202,0.7666666666666667
373,2022-02-28,14381733.0,0.2,19963961.305624723,29776839.0,1.0,19963961.305624723,2,28,delta_basin,0.16666666666666669,5574633.384235488,0.43333333333333335
374,2022-03-31,14623680.0,0.13333333333333333,19396552.706524283,29776839.0,1.0,19396552.706524283,3,31,delta_basin,0.13333333333333333,4765150.014132388,0.2
375,2022-04-30,15177999.0,0.06666666666666667,17100956.2338689,29776839.0,1.0,17100956.2338689,4,30,delta_basin,0.06666666666666667,1914941.8083808245,0.06666666666666667
376,2022-05-31,16525362.0,0.1,17033946.29566043,29776839.0,1.0,17033946.29566043,5,31,delta_basin,0.06666666666666667,499857.3344994399,0.13333333333333333
377,2022-06-30,16998052.0,0.13333333333333333,17189437.66528565,29463839.0,1.0,17189437.66528565,6,30,delta_basin,0.13333333333333333,1740.1596982734632,0.5
378,2022-07-31,16085282.0,0.13333333333333333,16264743.82523771,29463839.0,1.0,16264743.82523771,7,31,delta_basin,0.13333333333333333,,0.5
379,2022-08-31,14379437.0,0.13333333333333333,14539866.889255947,29463839.0,1.0,14539866.889255947,8,31,delta_basin,0.13333333333333333,,0.5
380,2022-09-30,12460631.0,0.13333333333333333,13533459.423092527,27430839.0,1.0,13533459.423092527,9,30,delta_basin,0.2,,0.5
381,2022-10-31,12249695.0,0.2,12386451.282378262,29463839.0,1.0,12386451.282378262,10,31,delta_basin,0.2,87.70402786487809,0.5
382,2022-11-30,11362370.0,0.16666666666666669,12436563.484226273,29463839.0,1.0,12436563.484226273,11,30,delta_basin,0.16666666666666669,947424.6989960114,0.9333333333333335
383,2022-12-31,11063663.0,0.13333333333333333,14734521.83373649,29463839.0,1.0,14734521.83373649,12,31,delta_basin,0.2,3547422.691566592,0.9
384,2023-01-31,13497275.0,0.26666666666666666,22548992.19867582,29463839.0,1.0,22548992.19867582,1,31,delta_basin,0.5333333333333333,8901129.499483772,1.0
385,2023-02-28,18603214.0,0.3,30307927.322856773,29776839.0,1.0,30307927.322856773,2,28,delta_basin,0.8333333333333335,11694889.058429308,0.9666666666666668
386,2023-03-31,19782598.0,0.33333333333333337,37295846.86627786,29776839.0,1.0,37295846.86627786,3,31,delta_basin,0.9333333333333335,17502801.775048662,1.0
