,date,HR_NAME,stn_id,year,semester,Unnamed: 0_x,wlm_rpe,wlm_gse,gwe,gse_gwe,Unnamed: 0_y,latitude,longitude,gse,rpe,well_depth,index_right,OBJECTID,Shape__Are,Shape__Len,month,day,gwchange,pctl_gwchange,half_gwchange,cumgwchange,pctl_cumgwchange,pctl_gwelev,reporting,stat,pctl_gwchange_corr,pctl_cumgwchange_corr,reporting2
133,1996-09-30,North Lahontan,22616.0,1996.0,2.0,2989424.0,4639.17,4638.67,4559.4,-30.0,45640.0,40.1439,-120.12,4638.67,4639.17,196.5,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,0.3000000000000025,0.6521476104053237,0.15000000000000124,1.6749999999999998,0.7965517241379311,0.75,1.0,median,0.7245508982035929,0.9244011976047904,147
143,1997-03-31,North Lahontan,22326.0,1997.0,1.0,2986837.0,4620.01,4618.81,4570.1,-22.9,45614.0,40.101,-120.0982,4618.81,4620.01,156.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.6499999999999986,0.6744440700808626,0.3249999999999993,2.1250000000000027,0.7977272727272728,0.8333333333333333,1.0,median,0.7664670658682635,0.9266467065868264,121
153,1997-09-30,North Lahontan,22615.5,1997.0,2.0,2992365.0,4632.16,4631.16,4556.835,-29.2,45671.5,40.173545000000004,-120.121905,4631.16,4632.16,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,0.3000000000000007,0.65,0.15000000000000036,2.200000000000001,0.7647058823529411,0.8366666666666667,1.0,median,0.7230538922155688,0.8922155688622755,146
163,1998-03-31,North Lahontan,22616.5,1998.0,1.0,2991909.0,4641.95,4641.139999999999,4577.755,-24.25,45667.0,40.17025,-120.1195,4641.139999999999,4641.95,174.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.1999999999999993,0.5613207547169812,0.09999999999999964,3.4749999999999988,0.7886904761904763,0.8571428571428572,1.0,median,0.5973053892215568,0.9206586826347305,146
173,1998-09-30,North Lahontan,22615.0,1998.0,2.0,2996052.0,4634.72,4633.72,4562.1,-27.7,45711.0,40.2181,-120.12211,4633.72,4634.72,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,0.7000000000000011,0.6929824561403508,0.35000000000000053,4.0,0.88,0.9400000000000001,1.0,median,0.7979041916167665,0.9850299401197605,141
183,1999-03-31,North Lahontan,22616.0,1999.0,1.0,2996051.0,4629.6,4628.6,4564.77,-24.0,45711.0,40.2181,-120.12211,4628.6,4629.6,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.5,0.6226415094339622,0.25,4.150000000000001,0.9,0.8823529411764708,1.0,median,0.6796407185628742,0.9940119760479041,139
193,1999-09-30,North Lahontan,22614.5,1999.0,2.0,2993581.5,4627.9,4626.9,4549.875,-27.9,45685.0,40.190095,-120.12318,4626.9,4627.9,195.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.20000000000000018,0.5,-0.10000000000000009,3.8000000000000007,0.8695652173913044,0.875,1.0,median,0.49925149700598803,0.9745508982035929,136
203,2000-03-31,North Lahontan,22618.0,2000.0,1.0,2997048.75,4597.755,4596.255,4549.105,-25.55,45727.5,40.268550000000005,-120.13915,4596.255,4597.755,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.5999999999999999,0.46,-0.29999999999999993,4.075000000000001,0.8333333333333335,0.8435314685314685,1.0,median,0.4199101796407186,0.9558383233532934,152
213,2000-09-30,North Lahontan,22619.0,2000.0,2.0,2996810.0,4594.61,4593.61,4523.3,-31.2,45723.0,40.264,-120.1392,4593.61,4594.61,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-1.0,0.34545454545454546,-0.5,2.5499999999999994,0.8275862068965517,0.823529411764706,1.0,median,0.1781437125748503,0.9513473053892215,155
223,2001-03-31,North Lahontan,22629.0,2001.0,1.0,2989162.0,4644.73,4643.61,4579.6,-28.6,45636.0,40.1361,-120.11125,4643.61,4644.73,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-2.5,0.23076923076923078,-1.25,1.1300000000000026,0.6666666666666667,0.5714285714285715,1.0,median,0.040419161676646706,0.7529940119760479,157
233,2001-09-30,North Lahontan,22757.0,2001.0,2.0,2988798.0,4654.74,4653.74,4574.64,-32.6,45632.0,40.1276,-120.11125,4653.74,4654.74,200.5,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-2.6000000000000014,0.1896551724137931,-1.3000000000000007,0.2999999999999998,0.5833333333333334,0.5,1.0,median,0.016467065868263474,0.5845808383233533,167
243,2002-03-31,North Lahontan,27706.0,2002.0,1.0,2986933.0,4673.485000000001,4672.735000000001,4607.985000000001,-28.195,45615.5,40.10425,-120.09965,4672.735000000001,4673.485000000001,201.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.5100000000000016,0.4411764705882353,-0.2550000000000008,0.1499999999999999,0.5357142857142858,0.5298245614035089,1.0,median,0.36676646706586824,0.5134730538922155,164
253,2002-09-30,North Lahontan,22756.5,2002.0,2.0,2989300.5,4641.95,4641.139999999999,4556.1,-32.0,45638.5,40.14215,-120.10922500000001,4641.139999999999,4641.95,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.40000000000000036,0.48676108374384236,-0.20000000000000018,-0.34999999999999976,0.4907407407407407,0.46684210526315795,1.0,median,0.46706586826347307,0.4026946107784431,172
263,2003-03-31,North Lahontan,22756.5,2003.0,1.0,2989299.5,4647.0,4646.33,4575.620000000001,-27.565,45638.5,40.14215,-120.11785,4646.33,4647.0,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.0,0.5282193958664547,0.0,-0.5,0.4759725400457666,0.4756787330316743,1.0,median,0.5434131736526946,0.38622754491017963,176
273,2003-09-30,North Lahontan,22757.0,2003.0,2.0,2989157.0,4648.79,4648.79,4569.4,-32.2,45636.0,40.1361,-120.1072,4648.79,4648.79,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.10000000000000098,0.5090939153439153,-0.05000000000000049,-0.4249999999999994,0.45833333333333337,0.4642857142857143,1.0,median,0.5209580838323353,0.3615269461077844,177
283,2004-03-31,North Lahontan,22981.0,2004.0,1.0,2985299.5,4681.735000000001,4681.235000000001,4619.43,-28.55,45598.5,40.078835,-120.09155,4681.235000000001,4681.735000000001,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.09999999999999432,0.5428571428571428,-0.04999999999999716,-0.5999999999999996,0.4444444444444444,0.4686274509803922,1.0,median,0.5681137724550899,0.344311377245509,170
293,2004-09-30,North Lahontan,23174.0,2004.0,2.0,2985832.0,4686.92,4686.17,4620.945,-32.480000000000004,45603.5,40.085584999999995,-120.090555,4686.17,4686.92,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.09999999999999432,0.514821272885789,-0.04999999999999716,0.015000000000000568,0.46153846153846156,0.4580419580419581,1.0,median,0.5254491017964071,0.36601796407185627,164
303,2005-03-31,North Lahontan,34404.0,2005.0,1.0,2978060.0,4677.2,4676.7,4641.21,-25.2,45527.0,40.0009,-120.08316,4676.7,4677.2,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.0,0.5454545454545455,0.0,0.5849999999999973,0.5185185185185186,0.5333333333333333,1.0,median,0.5733532934131736,0.4865269461077844,151
313,2005-09-30,North Lahontan,31989.0,2005.0,2.0,2986820.0,4679.27,4678.77,4610.25,-32.5,45614.0,40.101,-120.09366,4678.77,4679.27,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.1999999999999993,0.48484848484848486,-0.09999999999999964,-0.6000000000000085,0.46666666666666673,0.5,1.0,median,0.4633233532934132,0.37574850299401197,177
323,2006-03-31,North Lahontan,31989.0,2006.0,1.0,2988720.0,4679.27,4678.77,4631.23,-25.38,45631.0,40.1276,-120.10502,4678.77,4679.27,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,2.4000000000000004,0.8136574074074074,1.2000000000000002,0.4925000000000015,0.6428571428571429,0.76,1.0,median,0.9565868263473054,0.7013473053892215,171
333,2006-09-30,North Lahontan,23423.0,2006.0,2.0,2987030.0,4677.2,4676.7,4616.72,-29.9,45617.0,40.1075,-120.09366,4676.7,4677.2,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,1.3999999999999986,0.7413793103448275,0.6999999999999993,0.6000000000000001,0.72,0.6818181818181819,1.0,median,0.8809880239520959,0.8263473053892215,173
343,2007-03-31,North Lahontan,33232.0,2007.0,1.0,2987836.0,4665.205,4664.555,4611.23,-25.9675,45623.0,40.114900000000006,-120.0955,4664.555,4665.205,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-1.7999999999999972,0.22321428571428573,-0.8999999999999986,0.0,0.5555555555555556,0.5357142857142858,1.0,median,0.03592814371257485,0.5501497005988024,174
353,2007-09-30,North Lahontan,33232.0,2007.0,2.0,2987835.0,4673.485000000001,4672.735000000001,4611.925,-31.9,45623.0,40.114900000000006,-120.10201,4672.735000000001,4673.485000000001,204.5,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-1.6049999999999995,0.29758481886141464,-0.8024999999999998,-0.6024999999999991,0.47883597883597884,0.5,1.0,median,0.1062874251497006,0.39221556886227543,168
363,2008-03-31,North Lahontan,34886.5,2008.0,1.0,2990641.0,4636.945,4636.195,4559.105,-28.05,45654.5,40.166475,-120.0955,4636.195,4636.945,214.5,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-1.3499999999999979,0.3947262479871176,-0.6749999999999989,-0.8100000000000024,0.44827586206896547,0.44827586206896547,1.0,median,0.25149700598802394,0.35104790419161674,162
373,2008-09-30,North Lahontan,32909.0,2008.0,2.0,2985324.0,4669.77,4668.77,4612.22,-32.1,45599.0,40.07897,-120.09366,4668.77,4669.77,201.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.7700000000000031,0.4051724137931034,-0.38500000000000156,-0.9000000000000004,0.41379310344827586,0.44,1.0,median,0.280688622754491,0.29416167664670656,169
383,2009-03-31,North Lahontan,32909.0,2009.0,1.0,2987025.0,4679.27,4678.77,4617.75,-27.9,45617.0,40.1075,-120.09366,4678.77,4679.27,203.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.10000000000000053,0.5263157894736843,-0.050000000000000266,-0.8250000000000001,0.39285714285714285,0.40740740740740744,1.0,median,0.5381736526946108,0.25299401197604793,173
393,2009-09-30,North Lahontan,33232.0,2009.0,2.0,2986173.0,4681.735000000001,4681.235000000001,4616.49,-33.1,45608.0,40.093235,-120.093505,4681.235000000001,4681.735000000001,204.5,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.5,0.4722222222222222,-0.25,-0.7500000000000002,0.4,0.4127789046653144,1.0,median,0.4491017964071856,0.27020958083832336,168
403,2010-03-31,North Lahontan,34286.0,2010.0,1.0,2969324.0,4816.65,4816.65,4803.45,-28.8,45407.0,39.9294,-120.0857,4816.65,4816.65,202.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.07500000000000018,0.5322617946345976,-0.03750000000000009,-0.47500000000000053,0.3793103448275862,0.4,1.0,median,0.5523952095808383,0.2342814371257485,167
413,2010-09-30,North Lahontan,34285.5,2010.0,2.0,2969143.5,4876.625,4876.625,4853.65,-32.34,45404.5,39.92885,-120.08315,4876.625,4876.625,203.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.10000000000000142,0.5,-0.05000000000000071,-0.4500000000000002,0.41379310344827586,0.4405882352941177,1.0,median,0.49925149700598803,0.29416167664670656,164
423,2011-03-31,North Lahontan,34886.0,2011.0,1.0,2959863.0,4901.61,4900.61,4868.95,-26.0,45256.0,39.8312,-120.0783,4900.61,4901.61,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,1.6000000000000014,0.7692307692307692,0.8000000000000007,0.1999999999999993,0.5555555555555556,0.6666666666666666,1.0,median,0.9184131736526946,0.5501497005988024,171
433,2011-09-30,North Lahontan,36432.0,2011.0,2.0,2947922.0,4922.225,4922.275,4881.38,-27.905,45118.5,39.777249999999995,-120.06199000000001,4922.275,4922.225,200.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,0.8000000000000003,0.7133712660028448,0.40000000000000013,0.5425000000000013,0.6225,0.689655172413793,1.0,median,0.8413173652694611,0.6541916167664671,206
443,2012-03-31,North Lahontan,36758.0,2012.0,1.0,2943933.0,4942.24,4939.22,4893.86,-26.2,45078.0,39.76076,-120.08316,4939.22,4942.24,196.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.5,0.392156862745098,-0.25,-0.10000000000000009,0.5000000000000001,0.4375,1.0,median,0.2470059880239521,0.47979041916167664,209
453,2012-09-30,North Lahontan,37169.5,2012.0,2.0,2882990.0,5045.525,5045.715,5006.865,-31.415,44498.0,39.48025,-120.04013499999999,5045.715,5045.525,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-1.3000000000000007,0.29310344827586204,-0.6500000000000004,-0.6600000000000001,0.4444444444444444,0.432183908045977,1.0,median,0.10029940119760479,0.344311377245509,192
463,2013-03-31,North Lahontan,37012.5,2013.0,1.0,2916484.0,5004.68,5003.68,4967.093999999999,-27.6,44786.5,39.652255,-120.047165,5003.68,5004.68,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.5,0.411764705882353,-0.25,-0.56,0.3666666666666667,0.355,1.0,median,0.2934131736526946,0.21107784431137724,202
473,2013-09-30,North Lahontan,37201.5,2013.0,2.0,2869637.5,5051.465,5051.855,5025.7,-31.15,44377.0,39.3614,-120.0328,5051.855,5051.465,199.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.5300000000000011,0.43103448275862066,-0.26500000000000057,-0.995000000000001,0.34782608695652173,0.35960591133004927,1.0,median,0.3458083832335329,0.17964071856287425,188
483,2014-03-31,North Lahontan,37138.0,2014.0,1.0,2870199.5,5054.0,5054.0,5035.545,-28.1,44381.0,39.3653,-120.04228,5054.0,5054.0,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.5200000000000007,0.4447261663286004,-0.26000000000000034,-0.7524999999999992,0.375,0.33333333333333337,1.0,median,0.38772455089820357,0.2275449101796407,187
493,2014-09-30,North Lahontan,36283.5,2014.0,2.0,2918795.0,5000.33,4999.33,4945.860000000001,-32.614999999999995,44806.0,39.662855,-120.056855,4999.33,5000.33,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.8450000000000006,0.38214487832484434,-0.4225000000000003,-0.8900000000000006,0.31578947368421056,0.27586206896551724,1.0,median,0.2275449101796407,0.13248502994011976,168
503,2015-03-31,North Lahontan,36849.0,2015.0,1.0,2913444.5,5008.014999999999,5007.639999999999,4976.307500000001,-29.85,44761.0,39.639265,-120.047165,5007.639999999999,5008.014999999999,198.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-1.0999999999999943,0.3392857142857143,-0.5499999999999972,-1.730000000000004,0.1875,0.17857142857142858,1.0,median,0.17365269461077845,0.05089820359281437,184
513,2015-09-30,North Lahontan,37328.5,2015.0,2.0,2916479.0,5051.465,5051.855,5037.275,-33.055,44786.5,39.652255,-120.05198999999999,5051.855,5051.465,194.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.5,0.43636363636363634,-0.25,-1.75,0.16666666666666669,0.2,1.0,median,0.3532934131736527,0.036676646706586824,184
523,2016-03-31,North Lahontan,37138.0,2016.0,1.0,2894338.0,5054.0,5054.0,5040.43,-28.1,44597.0,39.564,-120.04722,5054.0,5054.0,197.5,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.8999999999999986,0.7058823529411765,0.4499999999999993,-0.9499999999999997,0.28571428571428575,0.3333333333333333,1.0,median,0.8293413173652695,0.11302395209580839,181
533,2016-09-30,North Lahontan,46979.0,2016.0,2.0,2858059.0,5314.0,5313.0,5223.5,-30.02,44268.0,39.3072,-120.02255,5313.0,5314.0,174.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,1.540000000000001,0.7212562656641603,0.7700000000000005,-0.28500000000000014,0.3798076923076923,0.4,1.0,median,0.8547904191616766,0.23652694610778444,205
543,2017-03-31,North Lahontan,46979.5,2017.0,1.0,2861580.5,5233.77,5233.27,5213.86,-21.45,44309.0,39.32195,-120.030935,5233.27,5233.77,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,3.799999999999997,0.875,1.8999999999999986,0.9499999999999993,0.64,0.7894088669950738,1.0,median,0.9902694610778443,0.6961077844311377,204
553,2017-09-30,North Lahontan,46980.5,2017.0,2.0,2859360.0,5305.875,5305.0,5212.895,-26.97,44287.0,39.3142,-120.022165,5305.0,5305.875,168.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,2.6999999999999993,0.8571428571428572,1.3499999999999996,1.5949999999999989,0.8333333333333335,0.8,1.0,median,0.9827844311377245,0.9558383233532934,202
563,2018-03-31,North Lahontan,46979.0,2018.0,1.0,2862428.0,5185.44,5183.74,5150.5,-22.3,44321.0,39.32577,-120.0301,5183.74,5185.44,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.7599999999999998,0.4142156862745099,-0.3799999999999999,1.1675000000000018,0.75,0.65,1.0,median,0.2964071856287425,0.8667664670658682,211
573,2018-09-30,North Lahontan,46981.5,2018.0,2.0,2856962.0,5317.0,5317.0,5258.805,-26.78,44256.0,39.3039,-120.02173,5317.0,5317.0,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-1.0,0.328125,-0.5,0.22750000000000004,0.6602564102564102,0.6,1.0,median,0.14520958083832336,0.7320359281437125,200
583,2019-03-31,North Lahontan,46980.0,2019.0,1.0,2860654.5,5244.0,5244.0,5211.35,-20.7,44306.0,39.3212,-120.02178,5244.0,5244.0,168.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.29999999999999993,0.6190476190476191,0.14999999999999997,0.7000000000000011,0.65,0.7333333333333334,1.0,median,0.6744011976047904,0.7163173652694611,205
593,2019-09-30,North Lahontan,47499.5,2019.0,2.0,2862105.5,5243.639999999999,5243.389999999999,5208.74,-26.445,44316.0,39.324235,-120.01966,5243.389999999999,5243.639999999999,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,0.8100000000000002,0.7142857142857143,0.4050000000000001,1.0725000000000005,0.7672619047619048,0.8,1.0,median,0.844311377245509,0.9011976047904192,182
603,2020-03-31,North Lahontan,46982.0,2020.0,1.0,2858041.5,5464.75,5463.5,5462.2,-22.0,44268.0,39.3072,-120.02178,5463.5,5464.75,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-0.33999999999999986,0.4545454545454546,-0.16999999999999993,1.084999999999999,0.7000000000000001,0.5555555555555556,1.0,median,0.4101796407185629,0.7926646706586826,179
613,2020-09-30,North Lahontan,46981.0,2020.0,2.0,2855857.5,5469.7,5467.66,5461.25,-27.55,44244.0,39.3006,-120.02168,5467.66,5469.7,168.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-2.2699999999999996,0.2413793103448276,-1.1349999999999998,0.10000000000000009,0.5,0.41379310344827586,1.0,median,0.048652694610778445,0.4408682634730539,175
623,2021-03-31,North Lahontan,36449.0,2021.0,1.0,2968943.0,4969.39,4968.69,4878.51,-28.0,45402.0,39.9286,-120.10502,4968.69,4969.39,210.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-2.379999999999999,0.2592592592592593,-1.1899999999999995,-0.2499999999999991,0.3636363636363637,0.3035714285714286,1.0,median,0.06212574850299401,0.20134730538922155,167
633,2021-09-30,North Lahontan,37544.0,2021.0,2.0,2864021.0,5233.389999999999,5231.84,5202.01,-29.475,44333.5,39.330200000000005,-120.03183999999999,5231.84,5233.389999999999,174.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-1.605,0.3114224137931034,-0.8025,-1.2725,0.32142857142857145,0.3696551724137931,1.0,median,0.12425149700598802,0.13697604790419163,186
643,2022-03-31,North Lahontan,38867.5,2022.0,1.0,2867300.25,5233.389999999999,5231.84,5182.62,-24.85,44357.0,39.342465000000004,-120.03183999999999,5231.84,5233.389999999999,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,0.25,0.6,0.125,-0.41999999999999993,0.4285714285714286,0.4,1.0,median,0.6467065868263473,0.312874251497006,184
653,2022-09-30,North Lahontan,39440.0,2022.0,2.0,2868277.0,5223.5,5220.9,5190.08,-28.2,44369.0,39.34483,-120.0324,5220.9,5223.5,180.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,-0.3000000000000025,0.424812030075188,-0.15000000000000124,-0.7750000000000012,0.3846153846153846,0.3,1.0,median,0.32335329341317365,0.2440119760479042,185
663,2023-03-31,North Lahontan,36940.0,2023.0,1.0,2959778.0,4969.39,4968.69,4879.61,-25.19,45255.0,39.8291,-120.09734,4968.69,4969.39,210.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,1.544249999999999,0.7636363636363637,0.7721249999999995,-0.07500000000000062,0.5,0.6,1.0,median,0.9101796407185628,0.4408682634730539,153
673,2023-09-30,North Lahontan,39945.5,2023.0,2.0,2860464.75,5368.625,5367.665,5356.105,-24.905,44306.5,39.3212,-120.02066500000001,5367.665,5368.625,153.0,4.0,16.0,27090615115.487385,1831525.7797787266,9.0,30.0,2.094999999999999,0.7894736842105263,1.0474999999999994,0.47499999999999964,0.6228448275862069,0.75,1.0,median,0.936377245508982,0.656437125748503,168
682,2024-03-31,North Lahontan,15061.0,2024.0,1.0,2681997.0,6257.313,6261.262,6231.913,-29.349,43230.0,38.9219,-120.0133,6261.262,6257.313,60.0,4.0,16.0,27090615115.487385,1831525.7797787266,3.0,31.0,-4.27,0.07142857142857144,-2.135,-0.6140000000000008,0.1851851851851852,0.07407407407407407,1.0,median,0.0014970059880239522,0.04940119760479042,1
